	round	batch	sent_id	disagree	neutral	agree	sentence
518	2	5	t18	0.0024338834357783396	0.017233781671019636	0.980332334893202	Expansion of high carbon projects such as the proposed Keystone XL tar sands pipeline will undermine the good work being done in local communities across the country to fight climate change and reduce our dependence on oil.
519	2	5	t19	0.005556897050270485	0.8234201891357649	0.17102291381396467	In a worst-case global warming scenario, corn, cotton, and soy-bean yields could decrease by 80 percent by 2100.
520	2	5	t20	0.0019200559677768757	0.0005502011134710532	0.9975297429187521	It is more certain than ever that humans are causing global warming.
521	2	5	t21	0.003115068265884334	0.035342667821166227	0.9615422639129495	Levels of carbon dioxide and methane, the two most influential of greenhouse gases, reached record highs in 2011.
522	2	5	t22	0.006625305818483228	0.4762545323656209	0.5171201618158959	Two-thirds of Himalayan glaciers, the world’s “ Third Pole ”, could melt by 210.
523	2	5	t23	0.6781414460184819	0.29253184013017963	0.02932671385133858	This, the authors conclude, augurs ill for human populations if “ global warming ” ever seriously takes off.
524	2	5	t24	0.12979091274911317	0.004617092374988086	0.8655919948758988	We appreciated that a planet running a fever is just like a person running a fever, which is to say it has a whole lot of other symptoms: in this case, droughts, floods, wildfires, habitat disruption, sea level rise, species loss, crop death and more.
525	2	5	t25	0.008935834923181217	0.9233606884802908	0.06770347659652799	In the last 10 years the surface of Greenland’s ice sheet has considerably darkened during the melt season, which in some areas is now between 6 and 11 days longer per decade than it is 40 years ago.
526	2	5	t26	0.005251361092105542	0.14942052834456276	0.8453281105633317	You could do everything possible to minimize your own carbon footprint.
527	2	5	t27	0.002347654954713281	0.01615849458522148	0.9814938504600652	Human activity contributes to global warming.
528	2	5	t28	0.0008758222943402622	0.9985574179013085	0.0005667598043511259	But we are looking at carbon the same way we look at every pollutant under the Clean Air Act.
529	2	5	t29	0.0008561005553579051	0.9985786314728013	0.000565267971840883	It is too simplistic in its analysis of carbon loss from soil, which can vary over a single field, and vastly overestimated how much residue farmers actually would remove once the market gets underway.
530	2	5	t30	0.41698954650985237	0.5506001296838704	0.03241032380627709	The end goal of this scheme is global governance with the creeps who polluted Copenhagen with their presence as our future overlords.
531	2	5	t31	0.04997064261806388	0.6595417477521127	0.2904876096298234	The extent of sea ice for September 2013 is far lower than the 1981-2010 average, by two standard deviations.
532	2	5	t32	0.0037075925401400915	0.9556560091942866	0.04063639826557327	Many want us to switch to “ green ” energies like solar and wind so we can move away from fossil fuels.
533	2	5	t33	0.002359531310212023	0.01744872896014773	0.9801917397296402	Unfortunately, the Trump administration has become a rogue outlier in its shortsighted attempt to prop up the dirty fossil fuel industries of the past.
534	2	5	t34	0.004015611994207543	0.9317324016595846	0.06425198634620782	A fossil fuel revolution is aborning.
535	2	5	t35	0.004004354166237094	0.9354222150703583	0.060573430763404636	Rising sea levels allowed tsunamis to reach much further inland, significantly increasing the risk of floods.
536	2	5	t36	0.004625925408632857	0.10640088584771733	0.8889731887436497	That means methane may be a bigger global warming issue than thought.
537	2	5	t37	0.012449050149707847	0.23253433468596224	0.7550166151643299	This will help us begin to more concretely talk about what’s already happening at the state and local level to reduce carbon emissions in the electricity sector.
538	2	5	t38	0.0009003319404653165	0.998521759635067	0.0005779084244677768	The Keystone XL pipeline-enabled production of tar sands oil would create as much as 5.3 billion metric tons of carbon dioxide-equivalent by 2050.
539	2	5	t39	0.0067012190225488886	0.47327534808289823	0.5200234328945529	On the warmest day this month, half the ice sheet’s surface is melting, double the norm for this time of year.
540	2	6	t0	0.7594563579862434	0.23798638507409006	0.0025572569396664136	It is inherently self-serving for the Intergovernmental Panel on Climate Change to identify human activities as the cause of global warming.
541	2	6	t1	0.00492273441618256	0.2988939222502301	0.6961833433335873	There are numerous researchers predicting massive, catastrophic global warming within the next century.
542	2	6	t2	0.001948151310150848	0.9832551322018861	0.014796716487963012	The voluntary national contributions agreed in Paris would have to triple if the world is to cap global warming below 2 degrees C.
543	2	6	t3	0.0021860051851676885	0.02118385154674909	0.9766301432680832	Rising sea levels could force Los Angeles International Airport (LAX) to be moved.
544	2	6	t4	0.037193626243083956	0.049258537674187766	0.9135478360827283	Sarah Palin and Rush Limbaugh are trying to kill us with global warming disinformation.
545	2	6	t5	0.0038552541105349026	0.8541782852621861	0.14196646062727894	Global warming is caused by human greenhouse gases.
546	2	6	t6	0.0018759517268908917	0.9850785106877767	0.01304553758533245	Europe is preparing to rein in the pace of its drive to slow global warming.
547	2	6	t7	0.004869109861905465	0.33305516247678246	0.6620757276613122	A 50-gigaton “ burp ” of methane from thawing Arctic permafrost beneath the East Siberian sea is highly possible at anytime.
548	2	6	t8	0.0007873692474349048	0.0006450795908608611	0.9985675511617043	A third of the world’s oil, coal and other fossil fuel reserves must remain untouched until 2050 to stave off catastrophic climate change.
549	2	6	t9	0.003740325927830536	0.8725730462043417	0.12368662786782762	It used to be more snow and ice, but now it’s more rock.
550	2	6	t10	0.0021146131165974526	0.9775676015128651	0.020317785370537324	Kauppinen is the author of a separate submission to Nature in 2010 that also contests the UN Climate Panel’s consensus view on the degree to which human activity contributes to global climate change.
551	2	6	t11	0.0007415109186589691	0.9986337540890798	0.0006247349922611408	Such fires happened hundreds of years ago, after global temperatures had risen slightly.
552	2	6	t12	0.00368856907566828	0.9953572786374706	0.0009541522868610474	Nuclear power would not “ make a big difference in reducing carbon emissions in the next two decades, when the biggest reductions will have the most impact, ” because the industry could not build enough reactors during that time.
553	2	6	t13	0.7567045901808882	0.24073736937762444	0.0025580404414874383	We are instead seeing weather history repeat itself, and this poses an important question to activists pointing to Sandy as “ overwhelming evidence ” of global warming as its cause.
554	2	6	t14	0.18590017176199697	0.8058988334730457	0.008200994764957432	The Arctic Ice Sheet is at a record size for this time of year.
555	2	6	t15	0.004525313066711992	0.21074276553878224	0.7847319213945058	Humans make a contribution to global warming.
556	2	6	t16	0.0037005867125287214	0.8805537906368274	0.11574562265064386	This deal is expected to lead to the deployment of a global climate change refugee visa system that in the near future could help to more easily relocate individuals and corporations facing the impacts of climate change.
557	2	6	t17	0.0023345669537112373	0.023723296924586336	0.9739421361217024	At the global level, nations must adopt transformative climate change policies.
558	2	6	t18	0.002005939420732011	0.9830205942879967	0.014973466291271281	A runaway greenhouse effect on Venus led to temperatures hot enough to melt lead.
559	2	6	t19	0.21095565519459633	0.7863035648823969	0.002740779923006791	It would be healthy for the Intergovernmental Panel on Climate Change to focus on regional impacts and to focus on individual phenomena rather than the big global thing.
560	2	6	t20	0.0050101982966347415	0.5993125506549869	0.3956772510483784	The irony of the US government touting “ cleaner ” fossil fuels even as they take steps to dismantle standards to prevent methane leaks and pollution from coal-fired power plants.
561	2	6	t21	0.004688335870318151	0.28825756248352435	0.7070541016461575	The ramifications of vanishing ice will also be felt far from the poles.
562	2	6	t22	0.14495011274372793	0.8471536421861021	0.00789624507016991	Global tropical activity, which can be measured using the ACE Index (Accumulated Cyclone Energy), is near record lows according to peer-reviewed research.
563	2	6	t23	0.0007583746575430057	0.0006160558625754063	0.9986255694798816	Global warming has already caused significant crises in Africa.
564	2	6	t24	0.0007889145599312547	0.0006236245062817249	0.998587460933787	Climate change will reduce crop output in many areas, sending global food prices soaring and triggering unrest among those already pushed to the limit under existing conditions.
565	2	6	t25	0.5725377828481985	0.4187425518539521	0.008719665297849422	The real goal in global warming is to redistribute the world’s wealth.
566	2	6	t26	0.002342114000704736	0.02457451900623605	0.9730833669930592	Global warming caused Sandy.
567	2	6	t27	0.004945488297983806	0.4800963963291921	0.5149581153728242	We can expect the Arctic to be ice-free in summer within 20 years.
568	2	6	t28	0.003242766995866105	0.9189992547060758	0.07775797829805808	90 U.S. communities are considered “ inundated today, ” mostly in Louisiana and Maryland, where allegedly seas are rising and the land is sinking.
569	2	6	t29	0.0021009516179506323	0.01738338279315324	0.980515665588896	2 degrees is not good enough to avoid global catastrophe, and so we would have to cut carbon emissions enough to prevent world temperatures from rising more than 1.5 degrees Centigrade.
570	2	6	t30	0.2537459678486451	0.7375749509689221	0.008679081182432808	But the plant will strip out about two-thirds of carbon dioxide emissions, leaving emissions at about the same level as cleaner-burning natural gas.
571	2	6	t31	0.0017972073291704401	0.009722516253297337	0.9884802764175322	Impacts on people from their melting will range from worsened air pollution to more extreme weather, while lower pre-monsoon river flows will throw urban water systems and food and energy production off-kilter.
572	2	6	t32	0.37949340729744235	0.3409377886944002	0.2795688040081575	Global warning will be overridden by this effect, giving humankind and the Earth 30 years to sort out our pollution.
573	2	6	t33	0.004921503137798273	0.35184192275534903	0.6432365741068528	The agency is “ 99 % certain ” record-high global temperatures are due to human activity.
574	2	6	t34	0.0021450027819297566	0.017950641075554614	0.9799043561425156	Flooding, droughts and other climate impacts could have devastating effects on economies, agriculture and human health, particularly in developing countries.
575	2	6	t35	0.040552733475960265	0.9534100531815947	0.0060372133424451855	Rising global temperatures during the 19th and 20th centuries could be linked to greater plant photosynthesis.
576	2	6	t36	0.004839677208238242	0.5424993903359795	0.4526609324557822	Each 1 degree Celsius rise in atmospheric warming would lead eventually to 2.3 meters of sea-level rise.
577	2	6	t37	0.11612615861923542	0.8560474653740257	0.027826376006738804	If families having fewer children should do so even if that emission has no real-world effect in order to satisfy Rieder’s morals.
578	2	6	t38	0.0007288189691366707	0.9986486181613567	0.0006225628695065989	This analysis will help settle the scientific debate regarding global warming and its human causes.
579	2	6	t39	0.0007538580660560323	0.0006337844147822107	0.9986123575191618	Sea level rise will be the greatest environmental threat to coastal cities from Miami to Mumbai.
580	2	7	t0	0.06337973427677138	0.933498881741204	0.0031213839820247234	The drop in carbon-dioxide emissions came from the United States, where carbon dioxide emissions fell 3%, or 160 million tonnes, while the economy grew by 1.6%.
581	2	7	t1	0.0005015835035009015	0.9986932174366286	0.0008051990598704356	The seas have warmed.
582	2	7	t2	0.019464814326890543	0.2916747666237991	0.6888604190493104	Rep. Dana Rohrabacher (R-Calif) doesn’t think carbon dioxide causes global warming, a denial of science so basic it’s essentially the same as saying the Earth is flat.
583	2	7	t3	0.00050054606730171	0.9986669259214369	0.0008325280112613647	In March of this year, a Gallup poll highlighted an interesting tension in American thinking on global warming.
584	2	7	t4	0.357916339664817	0.6376889485930728	0.004394711742110242	The environmental movement is now saying “ climate change ” because it can explain anything, including “ decades of global cooling, ” as one Fox News host claimed.
585	2	7	t5	0.006010120514900337	0.9924212597960232	0.0015686196890762867	Dispersal may help sustain global Emperor penguin populations for a limited time.
586	2	7	t6	0.027356583656657954	0.012241135947136434	0.9604022803962057	The long-held, internationally agreed upon target to limit rises in global average temperatures to 2 degrees Celsius is in error and far above the 1C threshold that would need to be maintained in order to avoid the effects of catastrophic climate change.
587	2	7	t7	0.006099088785010253	0.9923136366216533	0.001587274593336524	Carbon dioxide – what you are exhaling – is what controls temperature.
588	2	7	t8	0.015166921830146961	0.8826386721244864	0.1021944060453667	The biggest hope for reducing emissions from coal plants globally is natural gas, which has already started to happen in the United States.
589	2	7	t9	0.0023077827992320013	0.8582705684163187	0.1394216487844493	There was a time we called it global warming, which meant what it said.
590	2	7	t10	0.0027271800516032126	0.7249441088776208	0.27232871107077594	Most Caribbean coral reefs will disappear within the next 20 years unless action is taken to protect them, primarily due to the decline of grazers such as sea urchins and parrotfish.
591	2	7	t11	0.002669977387143181	0.24943935229584446	0.7478906703170124	The melting of ice sheets in Antarctica will cause massive problems for the rest of the world.
592	2	7	t12	0.1063030232080319	0.8901534837725732	0.003543493019394771	The South Pole is gaining more ice than it’s losing.
593	2	7	t13	0.0014431369394239167	0.026635007654060773	0.9719218554065152	Global warming is n’t approaching — it had already arrived.
594	2	7	t14	0.0030159115370145886	0.48046565658586865	0.5165184318771168	Large forest fires have occurred more often in the western United States since the mid-1980s as spring temperatures increased, snow melted earlier, and summers got hotter, leaving more and drier fuels for fires to devour.
595	2	7	t15	0.7074813941399094	0.26998831786493865	0.02253028799515199	Moreover, the focus on man-made global warming is detracting attention from real environmental disasters to nature’s detriment.
596	2	7	t16	0.0022524315230818544	0.8641069476132334	0.13364062086368478	Fossil fuel corporations just have too much control over Congress.
597	2	7	t17	0.9431475633952853	0.05421734907434366	0.002635087530370941	The widespread warming of the Arctic region in the past 20 years would be an economic boon, allowing the exploitation of new gas and oilfields and enabling shipping to travel faster between Europe and Asia.
598	2	7	t18	0.3593362324519004	0.6360747968254072	0.0045889707226923855	Individual actions have very little real-world effect on climate change.
599	2	7	t19	0.0019267118517866358	0.06664456906806282	0.9314287190801506	Global warming is real.
600	2	7	t20	0.001864964973030499	0.9298877333861624	0.068247301640807	This will require, at a minimum, slashing the use of fossil fuels.
601	2	7	t21	0.0019961789214973723	0.912922614034576	0.08508120704392663	Over the past century, the Global Mean Sea Level (GMSL) has risen by 4 to 8 inches (10 to 20 centimeters).
602	2	7	t22	0.0005315491867109543	0.0006950789042093936	0.9987733719090796	Global warming and sea level rise are increasing the likelihood that New York City would be paralyzed by major flooding.
603	2	7	t23	0.019508433549265226	0.5850597512777594	0.3954318151729753	Carbon carbon is unlocked and can be released into the earth’s atmosphere, accelerating climate change.
604	2	7	t24	0.002323412518064135	0.8351866276387319	0.1624899598432041	Shifting the energy system from fossil fuels to zero-or low-carbon sources including wind and solar power would reduce consumption growth by about 0.06 percentage points per year.
605	2	7	t25	0.009521250108110078	0.009842215895096247	0.9806365339967937	Antibiotics are losing their effectiveness at a rate that is both alarming and irreversible — similar to global warming.
606	2	7	t26	0.0023551809908945284	0.8366883503355916	0.16095646867351399	We as a species have never experienced 400 parts per million of carbon dioxide in the atmosphere.
607	2	7	t27	0.9229927331122951	0.03555304975518091	0.04145421713252412	Just what forced the release of the Climategate files – and as a consequence revealed the uncertainty of the science and the co-opting of the process that legitimizes global warming research.
608	2	7	t28	0.000992723427227378	0.9906866503076537	0.008320626265118905	Sea surface temperatures in the region rise, producing an increase in average atmospheric moisture content.
609	2	7	t29	0.0029759702519577057	0.4558649690298928	0.5411590607181495	The rapidly warming Arctic has caused the jet stream to slow, which could result in atmospheric events, such as winter storms, staying put for longer.
610	2	7	t30	0.04972868496553096	0.31806069381624413	0.6322106212182249	Rick Santorum should be the nominee because he’d caught on earlier than Newt or Mitt to the global warming.
611	2	7	t31	0.0023045018501112835	0.11342791139088287	0.8842675867590059	Greenland warming up is a problem because Greenland contributes about 40 percent of current sea level rise.
612	2	7	t32	0.998674809985564	0.0005982067532016471	0.0007269832612343827	Global warming helps plants — and thus also helps humans and animals .
613	2	7	t33	0.002902649593509434	0.5282178640971873	0.46887948630930326	The leading candidates are rising atmospheric CO2 levels, a result of emissions from human activities; longer growing seasons, a result of climate change caused by CO2 emissions; and nitrogen pollution, another result of fossil fuel combustion and agriculture.
614	2	7	t34	0.0005256068632737438	0.000682303641312355	0.9987920894954139	An increase of 2 degrees Celsius is about all the planet can accommodate without unimaginably catastrophic consequences: sea-level increases that will wipe out many coastal cities, persistent droughts that will destroy farmland on which hundreds of millions of people depend for their survival, the collapse of vital ecosystems, and far more.
615	2	7	t35	0.017664431964321922	0.7934248093974878	0.1889107586381903	There could be as little as 30 years of burning fossil fuels before the threshold is reached.
616	2	7	t36	0.0009961186300695576	0.9903883850187262	0.008615496351204332	This is the most detailed and U.S.-focused scientific report on global warming.
617	2	7	t37	0.003018675159885053	0.4782637373799052	0.5187175874602098	The science compels action to address the single largest source of carbon pollution in our country.
618	2	7	t38	0.013585627485922564	0.9224116850962755	0.06400268741780199	PFTBA remains in the atmosphere for about 500 years, and unlike carbon dioxide, is taken up by forests and oceans.
619	2	7	t39	0.998704188574145	0.0005946348099568203	0.000701176615898136	Much of recent global warming has been fabricated by climate scientists to make it look more frightening.
620	2	8	t0	0.0030888282646899605	0.14958779637292083	0.8473233753623891	Bleaching has been triggered by global warming and El Nino, a warming of parts of the Pacific Ocean that changes weather worldwide.
621	2	8	t1	0.0009227044826368133	0.9972128091757987	0.0018644863415644987	President Barack Obama's Clean Power Plan mandated drastic carbon dioxide emissions cuts from U.S. power plants.
622	2	8	t2	0.9964413412749733	0.0015294977303947823	0.0020291609946319496	Despite the threadbare efforts of the usual suspects to pin the blame on “ climate change ”, all the credible evidence suggests that this is about economic migration and about political instability, not about global warming.
623	2	8	t3	0.8876547802063461	0.05577130442072784	0.05657391537292611	Tending to the needs of the poor constitutes a greater priority than curbing global warming.
624	2	8	t4	0.9965420523267445	0.001455502303030483	0.002002445370224994	There is no proof that global warming is caused by humans, and no proof that global warming will cause catastrophic issues for Earth.
625	2	8	t5	0.000825040481707649	0.9980385463978171	0.0011364131204752849	The big issue in the global warming debate is how large is the human impact on climate.
626	2	8	t6	0.0020904219843601024	0.9621082447797498	0.03580133323589023	Over the past three decades, many climate scientists have repeatedly made a number of significant and alarming predictions about global warming, and the vast majority of the time.
627	2	8	t7	0.0030395585012941016	0.8549573074544452	0.1420031340442606	The Environmental Protection Agency’s broad approach to global warming is on track.
628	2	8	t8	0.0008250222608603654	0.0011901116632930622	0.9979848660758466	By rapidly melting the Arctic, global warming is slowing down the fast-moving river of air far above us known as the jet stream — in turn causing weather patterns to get stuck in place for longer, and leading to more extremes of the sort that we’ve all been experiencing.
629	2	8	t9	0.004813955762570327	0.20352977193522126	0.7916562723022084	Global economic bodies have not taken into account the risks of rapid ice melt and the only economic downside to the warming of the Arctic they have identified so far has been the possible risk of oil spills.
630	2	8	t10	0.0014670273887301085	0.0014334954576093613	0.9970994771536605	I am a firm believer that climate change is real, that it is impacted by human behavior and carbon emissions.
631	2	8	t11	0.9454673097840209	0.051445752131737466	0.0030869380842416983	They are also the boilerplate propaganda of anthropogenic global warming fanatics that have been so humiliated by exposures of their contrived science.
632	2	8	t12	0.049019027907452196	0.8980716309732998	0.052909341119248096	Global average temperatures would not rise beyond the crucial 2˚C above preindustrial levels threshold, thought to be the tipping point at which irreversible damage would occur.
633	2	8	t13	0.8589699793613738	0.1354034142086555	0.005626606429970667	There are no significant observed trends in global tropical cyclone frequency over the past century.
634	2	8	t14	0.0023449628287859118	0.9395490005398305	0.058106036631383605	The [ oil ] industry is not prepared to drill safely in Arctic waters.
635	2	8	t15	0.9973666207700488	0.0013354902425949168	0.0012978889873564363	Unseasonal bouts of snow and ice are nothing to do with “ global warming ” but are a natural phenomenon which had been with us since time immemorial .
636	2	8	t16	0.9592037298297686	0.036513838068958894	0.004282432101272481	The emails undercut the whole scientific claim for man’s impact on global warming.
637	2	8	t17	0.00346262611899646	0.7539001265910322	0.24263724728997135	The seas have warmed.
638	2	8	t18	0.001436293140169167	0.001419364580780422	0.9971443422790504	We can limit warming from human-caused carbon pollution to less than 3.6 degrees Fahrenheit — if we act now.
639	2	8	t19	0.0031317689347670095	0.034436751991010636	0.9624314790742223	The killer heat waves in Europe in 2003 and 2010 are also made far more likely by global warming.
640	2	8	t20	0.036789559642328856	0.960319052706604	0.002891387651067189	The supposedly non-binding agreement actually gives the EPA legal authority to regulate carbon emissions.
641	2	8	t21	0.002045444522592455	0.9627620204031779	0.03519253507422973	Exxon planners don’t believe serious carbon limits will be on the books anytime soon, leaving the company free to burn through its reserves of oil and gas.
642	2	8	t22	0.43740806636574764	0.48639999559662267	0.07619193803762969	Global warming has slowed because of measures taken by the government.
643	2	8	t23	0.8347312250385612	0.15930316645921763	0.005965608502221128	Even the term ‘global warming’ does not mean anything unless you give it a time scale.
644	2	8	t24	0.0008458511531774009	0.0012488525101034635	0.9979052963367191	Global warming’s here, the old rules don’t apply, and not doing anything about it for the past 30 years is going to prove far, far more expensive than doing something would have been.
645	2	8	t25	0.003161196058951248	0.18640961468802889	0.81042918925302	Global temperature is on a rapid upward trajectory.
646	2	8	t26	0.005267192386591633	0.33664139058399284	0.6580914170294154	1.6 degrees Celsius (just under 3 degrees Fahrenheit) of temperature rise above pre-industrial levels might be enough to lock in Greenland’s complete melting.
647	2	8	t27	0.9965027550356353	0.0014300329618641013	0.0020672120025004466	Not even the basic data is settled, and if this new paper is correct, the supposedly infallible high priests of global warming have been making a gigantic error for decades.
648	2	8	t28	0.000932971164785029	0.9971588479283343	0.0019081809068806782	Momentum develops for a global drive to keep greenhouse gas emissions below 450 parts per million .
649	2	8	t29	0.0034878302150197224	0.31676039267135236	0.6797517771136279	Global warming would cause rapid rises in food prices, causing severe consequences in poor countries.
650	2	8	t30	0.0014294485125508907	0.0013838833273322015	0.9971866681601169	We are indeed on track to a “ 4C world ” marked by extreme heat waves and life-threatening sea-level rise.
651	2	8	t31	0.003085809608105675	0.8565210247703336	0.14039316562156062	The average global temperature in 1997 essentially equaled the record set in 1990.
652	2	8	t32	0.005377589260803751	0.6155050073110001	0.37911740342819616	The winning candidate will continue Bloomberg’s work to mitigate global warming and increase energy efficiency.
653	2	8	t33	0.13162086180796065	0.8643356859621584	0.004043452229881018	No comprehensive models yet exist to address sea level rise and its threat to historic landmarks.
654	2	8	t34	0.0036361771447767327	0.5937592564122388	0.40260456644298437	The impacts on the California coastline could be disproportionate, with local sea levels rising 1.25 feet for every one-foot increase caused by melting ice in West Antarctica.
655	2	8	t35	0.0007898329849797114	0.9980921463492479	0.0011180206657723016	Carbon emissions are down.
656	2	8	t36	0.4967351260096598	0.24339206018978599	0.25987281380055427	They grow better with more carbon dioxide, and you can see the greening of the earth already from the additional carbon dioxide in the atmosphere.
657	2	8	t37	0.00310453502868918	0.16946948550862695	0.8274259794626839	The fall-off in ice volume is so fast it is going to bring us to zero very quickly.
658	2	8	t38	0.0499487399412374	0.9001093045138332	0.049941955544929396	Sea level rise measured in the course of our lifetime isn’t a matter of miles, but of feet.
659	2	8	t39	0.001408893881642595	0.0013823981425007932	0.9972087079758566	The region’s increasingly drastic droughts are caused, at least in part, by global warming trends affecting the entire planet.
660	2	9	t0	0.05149717792860338	0.9448511676458436	0.0036516544255530115	Total ice accumulation on Antarctica has outweighed losses.
661	2	9	t1	0.6497654686351654	0.3446837869072263	0.005550744457608342	Global warming has been at a plateau since 1990.
662	2	9	t2	0.004747711436627265	0.18800414578687522	0.8072481427764976	There’s no question that humans have altered the background atmosphere on a global scale.
663	2	9	t3	0.0008964134562043303	0.9968854645379156	0.0022181220058798967	Reducing carbon emissions to zero could be a major challenge, given the track record of previous efforts to cut carbon.
664	2	9	t4	0.0007311873148048098	0.0004869334126677085	0.9987818792725276	Humans have just 12 years to make huge leaps in innovations to reduce global warming to less extreme levels — or suffer major consequences.
665	2	9	t5	0.0003968768592430063	0.00041900859944672653	0.9991841145413103	If you think this is bad, well, global warming will make it still worse in the future.
666	2	9	t6	0.004106473136977547	0.14381664552455312	0.8520768813384694	Atmospheric concentrations of carbon dioxide beyond 350 parts-per-million (ppm) could set off compounding feedback loops and so lock us into runaway climate change.
667	2	9	t7	0.002894198237442246	0.8539863774581463	0.1431194243044115	They had to move the symbolic “ Doomsday Clock ” ahead two minutes closer to midnight because of “ the world’s failure to reduce carbon emissions, which is driving global climate change, along with modernization of the world’s nuclear arsenals.
668	2	9	t8	0.08019438402601606	0.8406796474518664	0.07912596852211753	The increased greening is likely “ driven ” by higher carbon-dioxide levels and precipitation, and the decreased greening is largely a result of humans cutting down vegetation.
669	2	9	t9	0.5844405054370819	0.19638309667881967	0.2191763978840984	CO2 emmissions are dwarfed by the immense amount of carbon dioxide released into the atmosphere by natural (and evil, likely Republican) sources like oceans and vegetation.
670	2	9	t10	0.6532869125456454	0.34120189064962175	0.005511196804732795	Global cooling is inevitable.
671	2	9	t11	0.0021337297441152807	0.9530067957688227	0.044859474487062026	Sea levels have risen by seven inches since 1901, and the sea levels would rise 10 to 32 more inches by the 22nd century.
672	2	9	t12	0.002095221269541988	0.952696259526363	0.04520851920409496	Today’s ice storm is likely to be more damaging than the January 2000 ice storm, which caused $48 million in losses in north Georgia.
673	2	9	t13	0.019241450013679853	0.9778248817159978	0.002933668270322366	Skeptics reject the claim global temperatures have risen in recent decades.
674	2	9	t14	0.0007382130587915851	0.00048097915993033485	0.9987808077812781	Warming by the end of the 21st century will lead to high to very high risk of severe, widespread and irreversible impacts globally, unless the world acts collectively to halt the buildup of greenhouse gases in the atmosphere.
675	2	9	t15	0.02573646565909169	0.2631760232223481	0.7110875111185602	Global warming over the next several decades will take place irrespective of any action taken today.
676	2	9	t16	0.9373638550296274	0.059204686306278724	0.0034314586640939834	Attributing specific climatic events to global warming is simply dishonest.
677	2	9	t17	0.003629493040581675	0.61743751626469	0.3789329906947283	The Arctic see would be ice-free this year.
678	2	9	t18	0.6215961810661894	0.3727256047143534	0.005678214219457238	The global climate is at the tail end of a decades-long cooling period.
679	2	9	t19	0.0015796019784206027	0.006515318592509793	0.9919050794290697	The earth is headed for devastating effects of climate change, including deadly flooding, extreme drought, food shortages, the death of coral reefs, and more extreme weather events.
680	2	9	t20	0.015159851144993148	0.9804030420999756	0.004437106755031177	The behavior of arctic sea ice represents one of the numerous interesting phenomena that the earth presents us with, and for which neither the understanding nor the needed records exist.
681	2	9	t21	0.670656255945534	0.320773088234001	0.008570655820464918	The presence of additional carbon dioxide has actually led to better plant growth and crop yields throughout much of the world, including in Africa.
682	2	9	t22	0.9980976815242658	0.0009159461684852229	0.0009863723072489206	For everyone else, there are many, many more pressing concerns, and increased “ extreme weather events ” caused by man-made global warming are an alarmist myth.
683	2	9	t23	0.6575903638795593	0.19787105165777094	0.1445385844626697	All extreme weather events are somehow related to “ global warming, ” which has been re-termed “ climate change ” since global temperatures are no longer warming.
684	2	9	t24	0.004851253072228007	0.8286360083075375	0.16651273862023447	Even if governments take vigorous steps to curb greenhouse gas emissions, the report concluded, the continuing increase in fossil fuel consumption will result in a long-term average global temperature increase of 3.6 degrees C.
685	2	9	t25	0.9921270602368112	0.00611418033983312	0.0017587594233556582	Climate predictions used by scientists, forecasters, and academics have wildly overestimated global warming, forecasting on average two times more warming than actually occurred.
686	2	9	t26	0.06294371324850194	0.9329335924612884	0.004122694290209516	Carbon capture is an unproven technology.
687	2	9	t27	0.0015818083461395583	0.005734640070086233	0.9926835515837743	The global average temperature is on pace to increase by 4 degrees Celsius (7.2 degrees Fahrenheit) by the end of the century without some form of concrete action on climate issues.
688	2	9	t28	0.7037703634819333	0.22843266499335346	0.06779697152471309	Ultimately, global warming has become the sole focus of so much environmental discussion that it risks eclipsing much more pressing and demonstrable environmental problems.
689	2	9	t29	0.4888261810385068	0.5019331416938099	0.009240677267683167	Global warming--like the Ice Age, or overpopulation, or a nuclear winter--is just too specific.
690	2	9	t30	0.0008834192947623949	0.9969297646088799	0.0021868160963577445	The best protection against natural disaster is economic development, which allows countries to build flood defences, reinforced buildings, medical care and food stores.
691	2	9	t31	0.9980905616812231	0.0009319485791727309	0.0009774897396039705	This a sneaky way to cover up the reality that global warming is a sham.
692	2	9	t32	0.028388952535100785	0.3657768911258931	0.6058341563390061	The Arctic is warming faster than anywhere else on the planet.
693	2	9	t33	0.0036999307353527996	0.5242968375213777	0.4720032317432695	“ Some of ” the sea level rise is due to human disturbance such as oil drilling.
694	2	9	t34	0.0029917275829172904	0.8005327763487708	0.19647549606831188	The science on the causes of climate change is already well-established.
695	2	9	t35	0.0029264025736188944	0.2000484994520445	0.7970250979743366	Investors are currently finding “ a false comfort in the status quo ” by failing to factor in carbon risks and climate change.
696	2	9	t36	0.7960880340172217	0.19916150901419466	0.004750456968583634	Global temperatures today are the same as they are 115,000 years ago, a time when modern humans were only just beginning to leave Africa.
697	2	9	t37	0.0022876079151105157	0.9386007403354485	0.05911165174944097	One of the most effective ways to cut methane is to reduce global populations of ruminant livestock, especially cattle.
698	2	9	t38	0.6640266149648437	0.28327804502208837	0.052695340013067846	Carbon dioxide is a perfectly natural gas.
699	2	9	t39	0.003640704413079349	0.9489385220466215	0.047420773540298986	In the end, creating a clean economy will require a blend of policies, not just carbon taxes.
700	3	0	t0	0.0013169100750125308	0.010086055737063436	0.988597034187924	Reducing greenhouse gas emissions is the most important factor, because wetlands can naturally adapt to lower rates of sea level rise.
